Year,Scenario,Location,Input_FlowID,Input_layer,Input_layer_key,Output_FlowID,TC_target_layer,TC_target_key,value,DQS
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,lenseAssembly,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,lenseAssembly,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,remoteControl,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,remoteControl,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,remoteControl,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,gear,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,gear,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,gear,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,nonElectricCoil,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,nonElectricCoil,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,nonElectricCoil,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,transmission,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,transmission,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,transmission,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,sensorUnspecified,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,sensorUnspecified,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,sensorUnspecified,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,magnetron,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,magnetron,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,magnetron,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,thermostat,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,thermostat,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,thermostat,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,keyboard,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,keyboard,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,keyboard,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingFanEEE,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingFanEEE,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingFanEEE,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellCdTe,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellCdTe,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellCdTe,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,pump,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,pump,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,pump,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVBacksheet,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVBacksheet,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVBacksheet,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,driveCDDExt,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,driveCDDExt,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,driveCDDExt,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,transmitter,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,transmitter,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,transmitter,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,touchSensor,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,touchSensor,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,touchSensor,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVSolarGlass,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVSolarGlass,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVSolarGlass,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,condensator,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,condensator,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,condensator,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,wheel,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,wheel,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,wheel,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,fluorescentPowder (rem.),1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,fluorescentPowder (rem.),1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,fluorescentPowder (rem.),1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,plug,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,plug,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,plug,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVEncapsulationEVA,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVEncapsulationEVA,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVEncapsulationEVA,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,burnerNiobiumTube,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,burnerNiobiumTube,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,burnerNiobiumTube,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingResistor,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingResistor,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingResistor,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingHeatSinkEEE,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingHeatSinkEEE,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingHeatSinkEEE,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,magnetSensor,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,magnetSensor,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,magnetSensor,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,brush,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,brush,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,brush,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingAirCondenserEEE,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingAirCondenserEEE,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,heatingCoolingAirCondenserEEE,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,insulation,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,insulation,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,insulation,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,shadowComponentEEE,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,shadowComponentEEE,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,shadowComponentEEE,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,passiveJunctionBox,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,passiveJunctionBox,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,passiveJunctionBox,1,3
2030,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,otherNonElectricCompUnspecified,1,3
2030,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,otherNonElectricCompUnspecified,1,3
2030,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,otherNonElectricCompUnspecified,1,3
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,paperCarton,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,paperCarton,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,paperCarton,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,SiSemiconductor,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,SiSemiconductor,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,SiSemiconductor,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,shadowMaterial,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,shadowMaterial,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,shadowMaterial,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherMaterials,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherMaterials,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherMaterials,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherMinerals,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherMinerals,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherMinerals,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,permanentMagneticMaterials,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,permanentMagneticMaterials,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,permanentMagneticMaterials,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,fluids,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,fluids,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,fluids,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,mixedMaterials,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,mixedMaterials,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,mixedMaterials,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,additives,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,additives,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,additives,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,wood,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,wood,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,wood,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherOrganics,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherOrganics,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,otherOrganics,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,batteryMaterials,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,batteryMaterials,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,batteryMaterials,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,carbon,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,carbon,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,carbon,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,aggregateBinderMixedMaterials,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,aggregateBinderMixedMaterials,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,aggregateBinderMixedMaterials,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,bitumen,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,bitumen,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,bitumen,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,constructionMinerals,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,constructionMinerals,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,constructionMinerals,1,4
2030,BAU,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,composites,1,4
2030,REC,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,composites,1,4
2030,CIR,EU27+4,WEEE_mechRec1_mechRec2,component,,WEEE_mechRec2_Landfill,material,composites,1,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_Landfill,component,CRTwhole,1,2
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_Landfill,component,CRTwhole,1,2
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_Landfill,component,CRTwhole,1,2
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_Landfill,component,HgVapourInLamps (rem.),1,2
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_Landfill,component,HgVapourInLamps (rem.),1,2
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_Landfill,component,HgVapourInLamps (rem.),1,2
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat1,WEEE_2RM_mechRec1Other_other,component,PCBCat1,0,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat1,WEEE_mechRec1_mechRec2,component,PCBCat1,1,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat1,WEEE_2RM_mechRec1Other_other,component,PCBCat1,0.058284051,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat1,WEEE_mechRec1_mechRec2,component,PCBCat1,0.941715949,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat1,WEEE_2RM_mechRec1Other_other,component,PCBCat1,0.058284051,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat1,WEEE_mechRec1_mechRec2,component,PCBCat1,0.941715949,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat2,WEEE_2RM_mechRec1Other_other,component,PCBCat2,0.55,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat2,WEEE_mechRec1_mechRec2,component,PCBCat2,0.45,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat2,WEEE_2RM_mechRec1Other_other,component,PCBCat2,0.575236393,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat2,WEEE_mechRec1_mechRec2,component,PCBCat2,0.424763607,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat2,WEEE_2RM_mechRec1Other_other,component,PCBCat2,0.575236393,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat2,WEEE_mechRec1_mechRec2,component,PCBCat2,0.424763607,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat3,WEEE_2RM_mechRec1Other_other,component,PCBCat3,0,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat3,WEEE_mechRec1_mechRec2,component,PCBCat3,1,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat3,WEEE_2RM_mechRec1Other_other,component,PCBCat3,0.058284051,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat3,WEEE_mechRec1_mechRec2,component,PCBCat3,0.941715949,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat3,WEEE_2RM_mechRec1Other_other,component,PCBCat3,0.058284051,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat3,WEEE_mechRec1_mechRec2,component,PCBCat3,0.941715949,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4a,WEEE_2RM_mechRec1Other_other,component,PCBCat4,0,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4a,WEEE_mechRec1_mechRec2,component,PCBCat4,1,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4a,WEEE_2RM_mechRec1Other_other,component,PCBCat4,0.058284051,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4a,WEEE_mechRec1_mechRec2,component,PCBCat4,0.941715949,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4a,WEEE_2RM_mechRec1Other_other,component,PCBCat4,0.058284051,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4a,WEEE_mechRec1_mechRec2,component,PCBCat4,0.941715949,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4b,WEEE_2RM_mechRec1Other_other,component,PCBCat4,0,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4b,WEEE_mechRec1_mechRec2,component,PCBCat4,1,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4b,WEEE_2RM_mechRec1Other_other,component,PCBCat4,0.058284051,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4b,WEEE_mechRec1_mechRec2,component,PCBCat4,0.941715949,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4b,WEEE_2RM_mechRec1Other_other,component,PCBCat4,0.058284051,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat4b,WEEE_mechRec1_mechRec2,component,PCBCat4,0.941715949,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat5,WEEE_2RM_mechRec1Other_other,component,PCBCat5,0.67,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat5,WEEE_mechRec1_mechRec2,component,PCBCat5,0.33,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat5,WEEE_2RM_mechRec1Other_other,component,PCBCat5,0.688025995,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat5,WEEE_mechRec1_mechRec2,component,PCBCat5,0.311974005,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat5,WEEE_2RM_mechRec1Other_other,component,PCBCat5,0.688025995,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat5,WEEE_mechRec1_mechRec2,component,PCBCat5,0.311974005,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat6,WEEE_2RM_mechRec1Other_other,component,PCBCat6,0.67,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat6,WEEE_mechRec1_mechRec2,component,PCBCat6,0.33,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat6,WEEE_2RM_mechRec1Other_other,component,PCBCat6,0.688025995,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat6,WEEE_mechRec1_mechRec2,component,PCBCat6,0.311974005,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat6,WEEE_2RM_mechRec1Other_other,component,PCBCat6,0.688025995,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,WEEE_Cat6,WEEE_mechRec1_mechRec2,component,PCBCat6,0.311974005,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec2Smelter_AlScrap,component,PVFrameAl,0.8,3
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVFrameAl,0.2,3
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec2Smelter_AlScrap,component,PVFrameAl,0.809012998,3
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVFrameAl,0.190987002,3
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec2Smelter_AlScrap,component,PVFrameAl,0.809012998,3
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVFrameAl,0.190987002,3
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,PVcellCIGS,0,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellCIGS,1,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,PVcellCIGS,0.030043325,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellCIGS,0.969956675,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,PVcellCIGS,0.030043325,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellCIGS,0.969956675,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,PVcellSi,0.3,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellSi,0.7,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,PVcellSi,0.33605199,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellSi,0.66394801,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,PVcellSi,0.33605199,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,PVcellSi,0.66394801,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,cables,0.51,4
2031,BAU,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,cables,0.49,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,cables,0.537639859,4
2031,REC,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,cables,0.462360141,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_2RM_mechRec1Other_other,component,cables,0.537639859,4
2031,CIR,EU27+4,WEEE_categ_mechRec1,product,,WEEE_mechRec1_mechRec2,component,cables,0.462360141,4
